id,subfolder,target,pa_nmod
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/5043,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/5118,1780,['air/N'],union/N
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/5161,1780,['air/N'],affinity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6,1780,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/103,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/247,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/254,1780,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/288,1780,['air/N'],phlogistication/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/294,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/390,1780,['air/N'],phlogistication/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/399,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/615,1780,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/734,1780,['air/N'],phlogistication/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/819,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1102,1780,['air/N'],decomposition/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1204,1780,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1359,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1365,1780,['air/N'],one/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1384,1780,['air/N'],half/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1517,1780,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1590,1780,['air/N'],effect/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1598,1780,['air/N'],diminution/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1611,1780,['air/N'],generation/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1651,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1783,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1805,1780,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2303,1780,['air/N'],phlogistication/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2325,1780,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2331,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2428,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2564,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2612,1780,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2645,1780,['air/N'],acid/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2744,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2935,1780,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3070,1780,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3162,1780,['air/N'],difference/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3174,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3206,1780,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3242,1780,['air/N'],test/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3258,1780,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3276,1780,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3350,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3384,1780,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3398,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3549,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3930,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3980,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4021,1780,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4040,1780,['air/N'],some/D
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4187,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4306,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4392,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4416,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4552,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4745,1780,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4802,1780,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4851,1780,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4920,1780,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4948,1780,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5058,1780,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5076,1780,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5193,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5224,1780,['air/N'],respect/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5245,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5266,1780,['air/N'],addition/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5277,1780,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5315,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5426,1780,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5511,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5601,1780,['air/N'],respect/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5612,1780,['air/N'],addition/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5618,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5697,1780,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5702,1780,['air/N'],air/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5851,1780,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5911,1780,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5983,1780,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6513,1780,['air/N'],composition/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6531,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6547,1780,['air/N'],affinity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6799,1780,['air/N'],phlogiston/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7279,1780,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7311,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7408,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7628,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7689,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7781,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7840,1780,['air/N'],purity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8380,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8392,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8415,1780,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8504,1780,['air/N'],addition/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9578,1780,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9924,1780,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9957,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9990,1780,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10051,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10254,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10454,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10482,1780,['air/N'],form/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10749,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10835,1780,['air/N'],increase/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11144,1780,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11241,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11649,1780,['air/N'],absorption/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11809,1780,['air/N'],combination/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11818,1780,['air/N'],combination/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11869,1780,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11961,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11993,1780,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12007,1780,['air/N'],form/N
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12067,1780,['air/N'],some/D
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12096,1780,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/333,1780,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/2183,1780,['air/N'],temper/N
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/3680,1780,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/9036,1780,['air/N'],temper/N
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/9165,1780,['air/N'],temper/N
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/9292,1780,['air/N'],temper/N
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/9407,1780,['air/N'],temper/N
air/Royal_Society_Corpus_open_v6.0_text_106539_1781.txt/774,1780,['air/N'],change/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/468,1780,['air/N'],cold/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/1812,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/3304,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/4563,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/4908,1780,['air/N'],cold/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/10561,1780,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/11041,1780,['air/N'],cold/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/11108,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/14218,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/17646,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/510,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/576,1780,['air/N'],cold/N
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/3171,1780,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/3327,1780,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/3656,1780,['air/N'],matter/N
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/3778,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/3911,1780,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/4565,1780,['air/N'],purity/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/5390,1780,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/18646,1780,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/18869,1780,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/19024,1780,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/19307,1780,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/19783,1780,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/20959,1780,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/29488,1780,['air/N'],force/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/30982,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/31049,1780,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/147,1785,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/1295,1785,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/2622,1785,['air/N'],cold/N
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/2643,1785,['air/N'],moisture/N
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/2682,1785,['air/N'],absorption/N
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/2850,1785,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106727_1787.txt/466,1785,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106727_1787.txt/592,1785,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106704_1787.txt/3700,1785,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106704_1787.txt/3858,1785,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/640,1785,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/662,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/703,1785,['air/N'],emission/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/755,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/822,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/851,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/861,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/867,1785,['air/N'],standard/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/877,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/896,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/904,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/953,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/959,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/979,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/989,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1063,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1069,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1082,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1095,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1125,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1153,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1212,1785,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1234,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1269,1785,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1320,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1348,1785,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1573,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1689,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1728,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1744,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1751,1785,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1759,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1789,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1835,1785,['air/N'],marry/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1877,1785,['air/N'],thing/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1909,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1951,1785,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1998,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2160,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2375,1785,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2481,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2545,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2564,1785,['air/N'],emission/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2660,1785,['air/N'],expulsion/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2754,1785,['air/N'],expulsion/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2814,1785,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2891,1785,['air/N'],emission/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2925,1785,['air/N'],union/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2939,1785,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2962,1785,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2988,1785,['air/N'],conversion/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3074,1785,['air/N'],constitution/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3242,1785,['air/N'],constitution/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3352,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3415,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3516,1785,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3552,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3568,1785,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3702,1785,['air/N'],decomposition/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3766,1785,['air/N'],effect/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3791,1785,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3868,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3876,1785,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3923,1785,['air/N'],air/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3960,1785,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3989,1785,['air/N'],diminution/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3992,1785,['air/N'],diminution/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4017,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4053,1785,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4102,1785,['air/N'],diminution/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4134,1785,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4145,1785,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4180,1785,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4183,1785,['air/N'],air/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4232,1785,['air/N'],decomposition/N
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/4242,1785,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/90,1785,['air/N'],decomposition/N
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/159,1785,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/189,1785,['air/N'],measure/N
