id,subfolder,target,chi_amod
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7893,1780,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7915,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7952,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7963,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7971,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/7993,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8012,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8028,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8036,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8061,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8086,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8092,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8157,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8222,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8230,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8246,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8281,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8330,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8345,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8368,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8399,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8402,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8415,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8415,1780,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8455,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8510,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8515,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8577,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8581,1780,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8660,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8669,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8737,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8767,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8784,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8796,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8831,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8841,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/8913,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/9029,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/9071,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/9208,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106594_1784.txt/9233,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/122,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/161,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/183,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/485,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/544,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/587,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/605,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/620,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/635,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/635,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/791,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/1127,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106595_1784.txt/1233,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106464_1782.txt/233,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106464_1782.txt/1974,1780,['air/N'],fixable/A
air/Royal_Society_Corpus_open_v6.0_text_106464_1782.txt/2747,1780,['air/N'],fixable/A
air/Royal_Society_Corpus_open_v6.0_text_106386_1780.txt/970,1780,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106386_1780.txt/1059,1780,['air/N'],moist/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/868,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/959,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1069,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1078,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1123,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1157,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1188,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1233,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1372,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1380,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1398,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1524,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1569,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1619,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1624,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1729,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1777,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1856,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1908,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1945,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/1981,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2009,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2131,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2268,1780,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2649,1780,['air/N'],good/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2649,1780,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2725,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2944,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2960,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/2991,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3009,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3034,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3164,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3173,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3410,1780,['air/N'],true/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3600,1780,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3732,1780,['air/N'],external/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3861,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3903,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3990,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/3998,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/4155,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/4183,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/4302,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/4327,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/4988,1780,['air/N'],cold/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/5094,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/5134,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/5160,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/5169,1780,['air/N'],fresh/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/5169,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106387_1780.txt/6465,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/799,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/802,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/817,1780,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/1887,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/2947,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3051,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3082,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3105,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3123,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3161,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3210,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3232,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3548,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/3796,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6261,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6278,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6328,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6338,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6535,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6555,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6562,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/6920,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/8452,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/8909,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9346,1780,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9351,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9367,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9394,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9646,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9775,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9845,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9871,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/9903,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10032,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10146,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10256,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10276,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10303,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10397,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10555,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10583,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10721,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/10736,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/11294,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/11326,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/11370,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106510_1781.txt/11408,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/181,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/680,1780,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/730,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/788,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/811,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/866,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/1518,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/1547,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/1741,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/1772,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/1843,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/1871,1780,['air/N'],fixable/A
air/Royal_Society_Corpus_open_v6.0_text_106592_1784.txt/4347,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106463_1782.txt/2715,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106463_1782.txt/2719,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/774,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/811,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/962,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1009,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1122,1780,['air/N'],such/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1271,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1351,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1375,1780,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1399,1780,['air/N'],good/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1418,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1433,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1526,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1654,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1654,1780,['air/N'],purer/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1694,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1729,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1782,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1839,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1875,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/1980,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2028,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2283,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2440,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2512,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2538,1780,['air/N'],own/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2566,1780,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2586,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2612,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2663,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2717,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2751,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2837,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2895,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2895,1780,['air/N'],true/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2921,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2949,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/2970,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3009,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3160,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3182,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3283,1780,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3418,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3434,1780,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3484,1780,['air/N'],own/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3525,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3741,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/3896,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4035,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4060,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4093,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4222,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4437,1780,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4483,1780,['air/N'],less/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4616,1780,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4623,1780,['air/N'],same/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4684,1780,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/4730,1780,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/5112,1780,['air/N'],vital/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/5138,1780,['air/N'],good/A
air/Royal_Society_Corpus_open_v6.0_text_106471_1782.txt/5486,1780,['air/N'],dephlogisticated/A
