id,subfolder,target,pa_obl
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11613,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11879,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/12022,1790,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/12888,1790,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106997_1796.txt/2409,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_107013_1796.txt/5135,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106919_1797.txt/544,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106971_1798.txt/2210,1795,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_106971_1798.txt/2255,1795,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107026_1799.txt/3264,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107026_1799.txt/3577,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107026_1799.txt/6023,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/249,1795,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/870,1795,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/1989,1795,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/2104,1795,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/2188,1795,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/2275,1795,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/3012,1795,['air/N'],dissolve/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/3115,1795,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106922_1797.txt/4843,1795,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106928_1797.txt/117,1795,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/2252,1795,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/5859,1795,['air/N'],rise/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/8543,1795,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/9938,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/9963,1795,['air/N'],attract/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/10546,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/10789,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/10807,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/10841,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/14675,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/22557,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106929_1797.txt/22603,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107038_1799.txt/404,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107038_1799.txt/1278,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107038_1799.txt/1537,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106936_1797.txt/190,1795,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106936_1797.txt/254,1795,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106936_1797.txt/485,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106936_1797.txt/523,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106936_1797.txt/688,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106936_1797.txt/3678,1795,['air/N'],smell/V
air/Royal_Society_Corpus_open_v6.0_text_107032_1799.txt/3667,1795,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107032_1799.txt/3956,1795,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_106974_1798.txt/1424,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106974_1798.txt/3461,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106974_1798.txt/5875,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106974_1798.txt/5909,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106974_1798.txt/5957,1795,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106987_1798.txt/296,1795,['air/N'],exist/V
air/Royal_Society_Corpus_open_v6.0_text_106944_1795.txt/7028,1795,['air/N'],throw/V
air/Royal_Society_Corpus_open_v6.0_text_106944_1795.txt/7627,1795,['air/N'],fly/V
air/Royal_Society_Corpus_open_v6.0_text_106968_1798.txt/4759,1795,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106968_1798.txt/7068,1795,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/2768,1795,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/2939,1795,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106935_1797.txt/2991,1795,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_107050_1800.txt/746,1800,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107050_1800.txt/1674,1800,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_107050_1800.txt/2953,1800,['air/N'],receive/V
air/Royal_Society_Corpus_open_v6.0_text_109548_1800.txt/490,1800,['air/N'],carry/V
air/Royal_Society_Corpus_open_v6.0_text_109627_1800.txt/734,1800,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_109710_1800.txt/827,1800,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_107057_1800.txt/1183,1800,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_109777_1800.txt/1317,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109507_1800.txt/247,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109725_1800.txt/435,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109725_1800.txt/778,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107106_1801.txt/2316,1800,['air/N'],try/V
air/Royal_Society_Corpus_open_v6.0_text_109783_1800.txt/141,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109555_1800.txt/603,1800,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/454,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/13814,1800,['air/N'],dry/V
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/14140,1800,['air/N'],dry/V
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/16942,1800,['air/N'],dry/V
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/17004,1800,['air/N'],dry/V
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/21070,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1509,1800,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1942,1800,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/2046,1800,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/4748,1800,['air/N'],observe/V
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/4004,1800,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/11766,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/12122,1800,['air/N'],leave/V
air/Royal_Society_Corpus_open_v6.0_text_109611_1800.txt/211,1800,['air/N'],float/V
air/Royal_Society_Corpus_open_v6.0_text_107070_1803.txt/521,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1601,1800,['air/N'],derive/V
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1846,1800,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/2559,1800,['air/N'],meet/V
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/5266,1800,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_107114_1802.txt/3026,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107069_1803.txt/31110,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/2488,1800,['air/N'],deprive/V
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/2648,1800,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/2715,1800,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/3140,1800,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_107068_1803.txt/3229,1800,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_109755_1800.txt/232,1800,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/3111,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/3728,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/4480,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107074_1803.txt/7769,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109776_1800.txt/176,1800,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_109636_1800.txt/698,1800,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_107062_1800.txt/2558,1800,['air/N'],throw/V
air/Royal_Society_Corpus_open_v6.0_text_109700_1800.txt/942,1800,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_107118_1802.txt/2370,1800,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107066_1803.txt/1379,1800,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107076_1803.txt/3717,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/1923,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109581_1800.txt/1931,1800,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_107094_1801.txt/10804,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107094_1801.txt/10977,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107094_1801.txt/12567,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109666_1800.txt/1739,1800,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/502,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/552,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/1181,1800,['air/N'],do/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/1888,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/2000,1800,['air/N'],put/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/2301,1800,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/2791,1800,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/3214,1800,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/3467,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/3730,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/3817,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4044,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4161,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4256,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/4408,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5097,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5215,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5291,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5621,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5713,1800,['air/N'],place/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5768,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5904,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/5963,1800,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/6043,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/6187,1800,['air/N'],keep/V
air/Royal_Society_Corpus_open_v6.0_text_107105_1801.txt/7191,1800,['air/N'],deprive/V
air/Royal_Society_Corpus_open_v6.0_text_107099_1801.txt/3941,1800,['air/N'],grow/V
air/Royal_Society_Corpus_open_v6.0_text_107099_1801.txt/6396,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107099_1801.txt/7282,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/2483,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/2667,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/3051,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/3352,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/6261,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/6271,1800,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/7205,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/7615,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/7658,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/13395,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/14159,1800,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/15914,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/16415,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/17787,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/17836,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/17868,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/18020,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/18968,1800,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19056,1800,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19119,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19274,1800,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19362,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19692,1800,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19882,1800,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/19940,1800,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/20000,1800,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/20030,1800,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/20047,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21358,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21490,1800,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21560,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/21719,1800,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/22121,1800,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/26726,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/26832,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/27343,1800,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/32054,1800,['air/N'],tarnish/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/32769,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/33518,1800,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/34977,1800,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/35533,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107141_1804.txt/35659,1800,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_109648_1800.txt/1683,1800,['air/N'],absorb/V
air/Royal_Society_Corpus_open_v6.0_text_107245_1807.txt/3218,1805,['air/N'],stand/V
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2510,1805,['air/N'],confine/V
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2542,1805,['air/N'],leave/V
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/2749,1805,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/3577,1805,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/4917,1805,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_107274_1809.txt/5734,1805,['air/N'],exist/V
air/Royal_Society_Corpus_open_v6.0_text_107283_1808.txt/1452,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107283_1808.txt/1791,1805,['air/N'],dry/V
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/420,1805,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/426,1805,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/1427,1805,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107241_1807.txt/1822,1805,['air/N'],try/V
air/Royal_Society_Corpus_open_v6.0_text_107159_1805.txt/354,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107159_1805.txt/5289,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107159_1805.txt/5963,1805,['air/N'],appear/V
air/Royal_Society_Corpus_open_v6.0_text_107203_1806.txt/5723,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107203_1806.txt/7328,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107229_1807.txt/1316,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107229_1807.txt/1434,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107229_1807.txt/10841,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/832,1805,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/2629,1805,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/3876,1805,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/4443,1805,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/5623,1805,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/8201,1805,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/8712,1805,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_107297_1808.txt/8926,1805,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/589,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/695,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/1396,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/6241,1805,['air/N'],absorb/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/7094,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/9404,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/14518,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/17062,1805,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/18872,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/19975,1805,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_107276_1809.txt/319,1805,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107276_1809.txt/2025,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107276_1809.txt/3379,1805,['air/N'],deprive/V
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/899,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/2432,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/3331,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/3917,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/4132,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/7949,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/10668,1805,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_107177_1805.txt/367,1805,['air/N'],float/V
air/Royal_Society_Corpus_open_v6.0_text_107160_1805.txt/2701,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107250_1809.txt/1581,1805,['air/N'],repeat/V
air/Royal_Society_Corpus_open_v6.0_text_107250_1809.txt/1641,1805,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/887,1805,['air/N'],fly/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/1938,1805,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/2870,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/3143,1805,['air/N'],rise/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/4030,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/4558,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/4926,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/5640,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/6332,1805,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/6929,1805,['air/N'],attract/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/9882,1805,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/11136,1805,['air/N'],derive/V
air/Royal_Society_Corpus_open_v6.0_text_107243_1807.txt/1395,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107243_1807.txt/1431,1805,['air/N'],confine/V
air/Royal_Society_Corpus_open_v6.0_text_107243_1807.txt/7596,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/1354,1805,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107257_1809.txt/233,1805,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_107425_1814.txt/1892,1810,['air/N'],derive/V
air/Royal_Society_Corpus_open_v6.0_text_107425_1814.txt/2291,1810,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_107425_1814.txt/5389,1810,['air/N'],exhaust/V
air/Royal_Society_Corpus_open_v6.0_text_107343_1811.txt/2479,1810,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107406_1813.txt/1552,1810,['air/N'],ow/V
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/304,1810,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/438,1810,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/1464,1810,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/859,1810,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/1031,1810,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/2000,1810,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/2085,1810,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_107224_1810.txt/2191,1810,['air/N'],appear/V
air/Royal_Society_Corpus_open_v6.0_text_107224_1810.txt/7216,1810,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/6679,1810,['air/N'],exhaust/V
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/7866,1810,['air/N'],purge/V
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/9311,1810,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/9447,1810,['air/N'],exhaust/V
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/9667,1810,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/2314,1810,['air/N'],absorb/V
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/2946,1810,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/3618,1810,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/3684,1810,['air/N'],exhaust/V
air/Royal_Society_Corpus_open_v6.0_text_107221_1810.txt/3032,1810,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_107221_1810.txt/3204,1810,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_107212_1810.txt/4989,1810,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_107388_1813.txt/1362,1810,['air/N'],grow/V
