id,subfolder,target,chi_case,chi_det,pa_nmod,pa_obl,chi_amod,chi_punct,chi_nmod,chi_acl:relcl,pa_nsubj,pa_compound,chi_conj,pa_conj,chi_cc,pa_nsubj:pass,chi_acl,pa_obj,pa_obl:agent,chi_nummod,chi_advmod,chi_compound,chi_nmod:poss,chi_cop,chi_mark,chi_appos,pa_appos,chi_dep,chi_advcl,chi_nsubj,chi_det:predet,chi_cc:preconj,chi_list,pa_advcl,pa_xcomp,chi_nmod:unmarked,pa_nmod:poss,pa_nsubj:outer,pa_dep,pa_dislocated,chi_parataxis,pa_parataxis,chi_obl,chi_aux,pa_ccomp,pa_acl,pa_list,pa_acl:relcl,pa_obl:unmarked,chi_nsubj:outer,chi_obl:unmarked,chi_discourse,pa_advcl:relcl,pa_vocative,chi_flat,chi_orphan,pa_csubj,pa_iobj,pa_csubj:pass
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8900,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8909,1780,['air/N'],['into/A'],[],[],['convert/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8949,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['produce/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9083,1780,['air/N'],['to/A'],[],[],['unite/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9248,1780,['air/N'],[],[],[],[],[],['./P'],[],[],[],[],[],[],[],[],[],['say/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9285,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['yield/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9306,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['absorb/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9325,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],['drive/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9398,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['unite/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9443,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['absorb/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9473,1780,['air/N'],['off/A'],['the/D'],[],['drive/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9480,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9504,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],['rise/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9555,1780,['air/N'],['into/A'],[],[],['turn/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9578,1780,['air/N'],['of/A'],[],['measure/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9778,1780,['air/N'],['to/A'],['the/D'],[],['expose/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9828,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],['pure/A'],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9877,1780,['air/N'],[],['some/D'],[],[],['common/A'],[],[],[],[],[],[],[],[],[],[],['absorb/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9888,1780,['air/N'],['with/A'],['the/D'],[],['emit/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9899,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],['impure/A'],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9924,1780,['air/N'],['of/A'],['the/D'],['weight/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9957,1780,['air/N'],['of/A'],[],['quantity/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9990,1780,['air/N'],['on/A'],[],['experiment/N'],[],[],[],[],[],[],[],['fire/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10012,1780,['air/N'],['into/A'],[],[],['turn/V'],['phlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10051,1780,['air/N'],['of/A'],[],['production/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10085,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],['come/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10141,1780,['air/N'],[],[],[],[],['vitriolic/A'],[],[],[],[],[],[],['acid/N'],['and/C'],[],[],[],[],[],[],['acid/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10185,1780,['air/N'],[],[],[],[],['dephlogisticate/V'],[],[],[],[],[],[],['acid/N'],['and/C'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10203,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],['come/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10254,1780,['air/N'],['of/A'],[],['production/N'],[],['dephlogisticated/A'],[],['mineral/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10332,1780,['air/N'],[],[],[],[],['dephloogisticated/A'],[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10454,1780,['air/N'],['of/A'],[],['production/N'],[],['dephlogisticated/A'],[],['alum/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10482,1780,['air/N'],['of/A'],[],['form/N'],[],['dephlogisticate/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10551,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],['find/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10616,1780,['air/N'],['into/A'],[],[],['turn/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10727,1780,['air/N'],[],['the/D'],[],[],[],[],['it/P'],[],['phlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10749,1780,['air/N'],['of/A'],['the/D'],['part/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10771,1780,['air/N'],[],['the/D'],[],[],[],[],['bottle/N'],[],['phlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10812,1780,['air/N'],[],['the/D'],[],[],[],[],['bottle/N'],[],['become/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10835,1780,['air/N'],['of/A'],[],['increase/N'],[],['dephlogisticate/V'],[],[],['show/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10878,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['produce/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10980,1780,['air/N'],['of/A'],[],[],['consist/V'],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10999,1780,['air/N'],['in/A'],['the/D'],[],['burn/V'],['open/A'],[],[],['unite/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11144,1780,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11164,1780,['air/N'],[],[],[],[],[],[],[],[],[],[],[],['water/N'],['and/C'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11241,1780,['air/N'],['of/A'],[],['production/N'],[],['dephlogisticated/A'],[],['they/P'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11302,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],['find/V'],[],[],[],[],[],[],[],['yield/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11339,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['yield/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11401,1780,['air/N'],['with/A'],[],[],['impregnate/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11430,1780,['air/N'],[],['some/D'],[],[],['dephlogisticated/A'],[],[],['absorb/V'],[],[],[],[],[],[],[],['yield/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11505,1780,['air/N'],[],[],[],[],"['gisticated/A', 'dephlogisticated/A']",[],[],[],[],[],[],[],[],[],[],['yield/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11539,1780,['air/N'],[],[],[],[],['dephlogisticate/V'],[],['water/N'],[],[],[],[],[],[],[],[],['yield/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11546,1780,['air/N'],['with/A'],[],[],['impregnate/V'],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11566,1780,['air/N'],[],[],[],[],['fix/V'],[],[],[],['part/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11649,1780,['air/N'],['of/A'],[],['absorption/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11785,1780,['air/N'],['of/A'],[],[],['consist/V'],['inflammable/A'],[],[],[],[],[],[],[],[],[],['unite/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11789,1780,['air/N'],['to/A'],[],[],['unite/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11793,1780,['air/N'],[],[],[],[],[],"[',/P']",[],[],['combination/N'],[],"['acid/N', 'air/N']",[],[],[],[],[],[],[],[],['nitrous/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11797,1780,['air/N'],[],[],[],[],['vitriolic/A'],"[',/P']",[],[],[],[],[],['air/N'],[],[],[],[],[],[],[],['acid/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11809,1780,['air/N'],['of/A'],[],['combination/N'],[],['phlogisticated/A'],[],[],[],[],[],"['sulphur/N', 'phosphorus/N']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11818,1780,['air/N'],['with/A'],[],['combination/N'],[],['dephlogisticated/A'],"[',/P']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11869,1780,['air/N'],['of/A'],[],['mixture/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11888,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],['drive/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['all/D'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11931,1780,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],['drive/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['all/D'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11961,1780,['air/N'],['of/A'],[],['production/N'],[],['dephlogisticated/A'],[],['precipitate/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11993,1780,['air/N'],['of/A'],[],['part/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['its/P'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12007,1780,['air/N'],['of/A'],[],['form/N'],[],['nitrous/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12017,1780,['air/N'],['to/A'],[],[],['leave/V'],['dephlogisticated/A'],[],[],['drive/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12045,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12067,1780,['air/N'],['of/A'],[],['some/D'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],['escape/V'],[],[],[],[],[],['its/P'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12096,1780,['air/N'],['of/A'],[],['production/N'],[],['dephlogisticate/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12126,1780,['air/N'],['to/A'],[],[],['unite/V'],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12133,1780,['air/N'],[],['another/D'],[],[],['fix/V'],"[',/P']",[],[],[],[],[],['water/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12139,1780,['air/N'],[],['the/D'],[],[],"['phlogisticate/V', 'third/A']","[',/P']",[],[],[],[],[],['water/N'],['and/C'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12158,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['yield/V'],[],[],[],[],['their/P'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12168,1780,['air/N'],[],[],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['acquire/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
